player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Paris Bass,basspa01,2022,16,7,4.643994099739725,-9.986541846748077,-5.342547747008352,-2.19662205489198,16.24513075120893,14.04850869631695,3.219505538831424,-5.270900845737851,-2.051395306906428,.0027190437337102,.0027190437337102,0,-2.599658815531826,-4.503080994938934,-7.10273981047076,8.980106264309095
Keita Bates-Diop,bateske01,2022,2037,956,-2.525206996700932,.6206573693254749,-1.904549627375457,-2.073468232249683,2.543820873127082,.4703526408773993,-2.582000661713369,1.059783317274076,-1.522217344439292,.5974184417614009,.5974184417614009,0,-2.934693552862223,-.3578933812607849,-3.292586934123008,-.2394684964982224
Nicolas Batum,batumni01,2022,3038,1462,-.8769712659737342,2.088757026213899,1.211785760240164,-4.040819288712678,-.1937033310032118,-4.234522619715889,-1.572315919216694,1.71426341155829,.1419474923415958,2.164421880321656,2.164421880321656,0,-1.275827501434672,1.946556820572738,.6707293191380661,.337604252870738
Kent Bazemore,bazemke01,2022,1178,545,-3.055128642834996,4.131947887959567,1.076819245124572,-5.025568365139332,.6973006891800154,-4.328267675959316,-3.631666165358233,3.685465672558784,.0537995072005515,.7845129513519044,.7845129513519044,0,-3.037675303572181,2.820082653508045,-.2175926500641356,.6274074544561138
Darius Bazley,bazleda01,2022,4045,1924,-3.57864794241277,.0194317827455707,-3.559216159667199,-3.226480703410216,-3.744042004218199,-6.970522707628415,-3.629981302268621,-.7446552964687267,-4.374636598737348,-1.593599350053921,-1.593599350053921,0,-3.857705886183881,-1.15225757591927,-5.00996346210315,-.0742583673956549
Bradley Beal,bealbr01,2022,2979,1439,1.660208895590193,-.2142800304655604,1.445928865124632,-1.799574823204526,3.73006885709945,1.930494033894924,1.070699782315973,.6229039223087824,1.693603704624756,3.283887045057663,3.283887045057663,0,1.272407196589178,.1765159070498033,1.448923103638981,.6587941919612958
Malik Beasley,beaslma01,2022,4517,2095,.9240700839641035,-2.595296440192542,-1.671226356228439,-1.384591590541619,.7867901337114945,-.5978014568301246,.4661379149801949,-2.039029892734631,-1.572891977754436,1.26178663652058,1.375182148842007,-.1133955123214266,.6930442448638635,-2.514247397691157,-1.821203152827293,.2432309084028536
Jordan Bell,belljo01,2022,4,2,19.53668913595124,-34.46979634196476,-14.93310720601352,57.52924584323829,-26.2841596180864,31.24508622515188,28.70931270503741,-34.76987553534146,-6.060562830304047,-.0035792296547103,-.0035792296547103,0,27.48472944730982,-.885774536131101,26.59895491117872,5.95415223356672
DeAndre' Bembry,bembrde01,2022,2155,1026,-1.003880147405629,1.112671454334152,.1087913069285228,.2030146616807201,-.4514948269657207,-.2484801652850008,-.833018606824006,.8632094125238967,.0301908056998907,1.454910558657861,1.454910558657861,0,-.7514616948343239,1.192964940585293,.4415032457509694,-.3074097172591762
Davis Bertans,bertada01,2022,2043,986,-.7802139295297231,-1.242394063004318,-2.022607992534042,.9676911285167221,1.25365406020881,2.221345188725532,-.4671956885604307,-.794033854501681,-1.261229543062112,.7774171762880143,.1679065251713371,.6095106511166772,.3293852113653443,-1.049096461630746,-.7197112502654019,.2476480262496477
